rep_id,conference_total_01,conference_total_02,conference_total_03,conference_total_04,conference_total_05,conference_total_06,conference_total_07,conference_total_08,conference_total_09,conference_total_10,conference_total_11,conference_total_12,email_open_total_01,email_open_total_02,email_open_total_03,email_open_total_04,email_open_total_05,email_open_total_06,email_open_total_07,email_open_total_08,email_open_total_09,email_open_total_10,email_open_total_11,email_open_total_12,f2f_total_01,f2f_total_02,f2f_total_03,f2f_total_04,f2f_total_05,f2f_total_06,f2f_total_07,f2f_total_08,f2f_total_09,f2f_total_10,f2f_total_11,f2f_total_12,webinar_total_01,webinar_total_02,webinar_total_03,webinar_total_04,webinar_total_05,webinar_total_06,webinar_total_07,webinar_total_08,webinar_total_09,webinar_total_10,webinar_total_11,webinar_total_12,is_cardiologist,is_gp,years_since_graduation,gender_female,gender_male,hospital,office,prescription_total
147,0,0,0,1,0,0,0,0,0,0,1,0,4,0,4,1,0,0,1,2,1,1,1,0,2,2,3,4,4,5,4,4,3,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,32,0.0,1.0,0.0,1.0,5
147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,1,4,2,0,1,2,2,1,1,3,3,5,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,0
147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,1,2,1,0,2,1,5,5,6,7,7,5,3,2,2,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,40,0.0,1.0,0.0,1.0,1
147,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,0,2,0,1,1,1,4,5,6,6,5,4,3,4,4,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,1.0,0.0,0.0,1.0,6
102,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.0,1.0,0.0,1.0,2
147,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1,1,2,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,1.0,0.0,1.0,3
147,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,2,1,0,1,3,1,0,0,3,4,3,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,32,1.0,0.0,0.0,1.0,1
147,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,0,1,0,4,1,2,0,2,2,1,2,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,0
147,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,2
147,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1,4,2,1,2,0,3,1,3,4,4,5,6,4,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,0.0,0.0,1.0,4
147,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,4,5,7,6,7,5,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,1
147,0,0,0,0,1,0,1,0,0,0,0,0,2,3,3,3,0,1,1,1,2,0,0,4,5,3,4,5,5,3,1,1,1,5,6,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,7
147,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,1.0,0.0,1.0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,0.0,1.0,1
147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,1,0,0,3,3,5,4,4,3,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1.0,0.0,0.0,1.0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,1,1,1,1,4,3,5,3,2,1,2,2,4,3,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,48,1.0,0.0,0.0,1.0,9
147,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0,2,1,0,2,1,2,2,1,2,3,2,2,3,4,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,1.0,0.0,1.0,1
147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,2,2,1,0,3,3,4,2,3,5,6,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,6
166,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,3,0,1,0,1,1,0,11,7,5,7,4,5,5,5,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1.0,0.0,0.0,1.0,10
166,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,2,1,2,0,0,3,3,1,2,9,3,4,8,8,11,9,7,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1.0,0.0,0.0,1.0,13
166,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,0,2,0,3,14,12,9,10,5,6,6,6,7,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1.0,0.0,0.0,1.0,10
166,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,2,1,1,3,3,0,2,2,8,6,8,10,7,8,5,4,7,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1.0,0.0,0.0,1.0,30
147,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,2,0,1,0,1,0,0,3,4,4,3,3,4,3,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1.0,0.0,0.0,1.0,4
147,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,0,4,2,5,2,0,1,0,4,4,6,4,4,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0,1.0,0.0,1.0,2
147,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,10
147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,3,1,1,0,1,3,4,5,3,3,5,6,4,2,1,2,0,0,0,0,0,1,1,2,1,2,1,1,0,0,1,28,1.0,0.0,0.0,1.0,10
147,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,1,1,0,1,1,2,3,2,3,2,2,0,0,2,3,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,32,1.0,0.0,0.0,1.0,0
147,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,3,2,3,1,2,2,3,2,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,36,0.0,1.0,0.0,1.0,2
147,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,1,0,1,4,1,0,0,0,4,6,7,6,5,4,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,0.0,0.0,1.0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,3,1,1,2,0,0,1,1,3,3,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1.0,0.0,0.0,1.0,2
155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,2,1,2,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,1.0,0.0,1.0,5
147,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,2,2,1,0,1,3,4,5,5,6,5,3,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,1.0,0.0,1.0,0
137,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,3,2,1,2,0,3,3,3,2,2,3,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1.0,0.0,0.0,1.0,0
133,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,3,0,1,1,2,1,0,1,2,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,1.0,0.0,1.0,6
129,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,1,1,1,2,2,0,0,0,0,1,1,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0.0,0.0,1.0,4
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,2,2,3,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,1.0,0.0,1.0,6
125,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0.0,1.0,0.0,43
208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2,3,2,0,1,0,2,7,6,9,8,8,3,3,2,2,2,3,0,3,4,3,7,7,7,2,1,0,0,0,0,1,0,13,1.0,0.0,1.0,0.0,18
109,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,2,0,0,2,0,0,0,0,2,3,6,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.0,1.0,1.0,0.0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,0,0,1,0,1,3,4,3,1,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0.0,0.0,1.0,0
168,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,0,1,1,1,2,1,3,2,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0.0,1.0,0.0,3
120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,1,0,0,3,3,4,4,6,6,7,7,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.0,0.0,0.0,1.0,2
124,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,1,2,1,0,0,0,2,3,3,4,6,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,1.0,0.0,1.0,2
150,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,1,3,2,0,9,9,9,6,5,4,3,1,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.0,1.0,1.0,0.0,11
142,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,1,1,0,0,1,5,1.0,0.0,0.0,1.0,7
129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,1,0,1,2,4,4,5,2,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,1.0,0.0,1.0,3
151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,0,3,2,4,4,3,2,0,3,3,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,1.0,0.0,1.0,5
153,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,2,0,0,2,3,1,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0.0,0.0,1.0,5
125,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,3,0,0,1,1,1,0,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.0,0.0,0.0,1.0,0
138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,1.0,0.0,1.0,4
222,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,2,0,0,0,0,1,1,1,0,3,7,7,7,5,6,4,5,3,7,6,0,3,3,3,2,1,1,0,1,1,1,0,0,1,0,10,0.0,1.0,1.0,0.0,23
121,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,2,0,2,0,2,1,0,1,2,5,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,1.0,0.0,1.0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,2,3,3,3,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,1.0,0.0,1.0,2
121,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,2,0,0,1,1,0,3,5,2,3,3,4,3,2,5,6,6,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0.0,1.0,0.0,1.0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,1,4,2,1,1,1,3,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,1.0,1.0,0.0,4
190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,1,0,2,0,0,0,2,2,3,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1.0,0.0,0.0,1.0,1
191,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,3,1,1,1,1,3,2,2,2,3,4,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,1.0,0.0,1.0,6
113,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,17,0.0,1.0,0.0,1.0,0
186,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,0,0,1,2,3,2,3,2,2,1,0,0,0,0,0,1,3,3,2,0,1,1,0,0,1,15,1.0,0.0,0.0,1.0,12
137,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,3,0,2,1,0,0,3,0,5,5,6,4,3,4,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,0.0,1.0,5
107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,0,1,2,1,0,0,2,4,5,5,4,2,4,4,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1.0,0.0,0.0,1.0,8
225,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,2,1,2,1,2,0,0,0,0,0,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1.0,0.0,1.0,0.0,15
145,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,1,2,1,1,1,1,3,3,0,4,1,1,1,1,1,3,5,5,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17,1.0,0.0,0.0,1.0,4
134,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1,2,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0,1.0,0.0,1.0,1
227,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,0,1,1,0,1,1,0,2,2,2,3,1,2,1,3,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.0,1.0,0.0,1.0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,0,0,1,1,1,4,4,4,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1.0,0.0,0.0,1.0,4
130,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,1,1,1,1,1,0,1,1,2,1,0,0,3,4,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,1.0,0.0,1.0,3
147,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,1,1,0,3,1,2,2,1,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,1.0,0.0,1.0,2
132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,0,3,1,1,10,8,9,7,7,4,4,4,6,4,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,19,1.0,0.0,0.0,1.0,7
186,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,1,2,1,1,0,0,0,0,0,1,27,1.0,0.0,0.0,1.0,4
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,3,0,1,1,2,4,1,2,4,4,4,3,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,0.0,0.0,1.0,1
195,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,3,1,2,2,2,1,1,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,0
195,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,1,0,1,1,1,1,1,0,2,1,2,4,5,5,5,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,1.0,0.0,1.0,4
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,2,1,1,1,3,2,2,2,2,2,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1.0,0.0,0.0,1.0,3
195,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,0,2,0,1,0,1,1,6,1,2,3,5,5,5,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1.0,0.0,0.0,1.0,9
162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0,2,0,1,0,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,28,0.0,1.0,0.0,1.0,4
187,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,2,1,1,1,2,2,2,1,2,4,4,3,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,1.0,0.0,3
171,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,2,1,1,2,1,3,0,1,2,3,2,1,2,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,7
171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,1,0,0,5,6,6,6,6,6,5,3,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1.0,0.0,0.0,1.0,2
171,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,2,0,3,1,0,0,1,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,2
168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,2,1,2,2,1,3,2,2,4,5,6,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1.0,0.0,0.0,1.0,2
171,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,2,1,0,1,0,1,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,1.0,0.0,1.0,1
207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,0,2,0,1,0,0,3,3,5,7,7,4,2,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,4
130,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,1,2,1,0,2,0,0,0,2,2,4,3,2,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0,1.0,0.0,1.0,10
130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,2,4,5,6,3,2,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0,1.0,0.0,1.0,2
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,1,1,2,1,4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.0,1.0,0.0,1.0,0
130,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,1,1,1,0,0,5,3,3,2,6,6,7,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1.0,0.0,0.0,1.0,8
207,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,2,1,0,1,1,0,2,3,5,6,6,3,2,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1.0,0.0,0.0,1.0,2
207,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,1,2,1,2,1,2,1,1,1,3,4,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,46,1.0,0.0,0.0,1.0,4
130,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,2,0,1,0,1,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,1.0,0.0,1.0,13
207,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,2,0,2,1,3,1,2,2,4,3,2,1,2,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,3,0,4,1,0,1,1,1,2,3,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20,0.0,1.0,0.0,1.0,2
102,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,2,1,1,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,0,1,0,3,1,0,2,2,3,4,5,6,6,6,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,10
132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,1,0,2,2,4,5,5,6,4,5,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,1.0,0.0,0.0,1.0,21
145,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,2,2,1,3,1,2,1,3,3,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,2
145,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,2,1,1,0,0,4,1,2,2,2,3,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,3
145,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.0,0.0,0.0,1.0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,2,1,0,1,1,0,2,3,3,3,3,3,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,4
145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,2,0,2,3,1,1,2,2,4,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0,1.0,0.0,1.0,4
145,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,1,4,2,1,0,2,3,4,4,4,3,3,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,0
145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1.0,0.0,0.0,1.0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,2,3,3,4,3,1,0,0,2,2,4,2,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,43,1.0,0.0,0.0,1.0,12
191,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2,2,1,0,0,2,1,4,4,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,2
196,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,0,0,2,3,1,2,2,3,3,2,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,1.0,0.0,1.0,1
110,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,1,3,3,0,2,1,2,2,4,2,3,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,0.0,1.0,0
191,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,1,2,1,0,2,3,1,1,1,0,0,0,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0.0,0.0,1.0,8
108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,4,3,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,1.0,0.0,1.0,5
191,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,2,1,3,2,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1.0,0.0,0.0,1.0,2
212,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,1,2,2,0,0,1,3,3,4,6,7,7,7,7,10,7,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,1.0,0.0,0.0,1.0,20
242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,2,1,3,3,3,1,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1.0,0.0,1.0,0.0,17
