rep_id,is_cardiologist,is_gp,years_since_graduation,conference_total,email_open_total,f2f_total,webinar_total,gender_female,gender_male,hospital,office,prescription_total
123,0,1,18,0,4,0,0,1.0,0.0,1.0,0.0,0
118,0,1,24,1,4,12,0,1.0,0.0,0.0,1.0,1
126,0,1,15,1,3,4,1,0.0,1.0,0.0,1.0,1
113,0,1,51,1,6,5,0,1.0,0.0,0.0,1.0,1
127,0,1,41,0,6,0,0,1.0,0.0,0.0,1.0,1
126,0,1,30,0,3,2,0,1.0,0.0,0.0,1.0,7
126,0,1,42,0,2,5,0,1.0,0.0,0.0,1.0,1
153,0,1,15,1,4,1,0,0.0,1.0,0.0,1.0,6
169,0,1,46,0,0,13,1,1.0,0.0,0.0,1.0,1
112,0,1,50,0,1,6,0,1.0,0.0,0.0,1.0,1
140,0,1,40,0,3,12,2,1.0,0.0,0.0,1.0,2
134,0,1,16,0,3,4,0,0.0,1.0,1.0,0.0,2
219,1,0,34,1,3,8,0,1.0,0.0,0.0,1.0,2
109,1,0,40,0,5,5,0,1.0,0.0,0.0,1.0,6
113,0,1,13,0,3,0,3,0.0,1.0,0.0,1.0,1
218,0,1,12,0,3,2,0,0.0,1.0,1.0,0.0,6
145,0,1,14,0,3,2,0,1.0,0.0,1.0,0.0,3
143,0,1,11,1,3,2,0,0.0,1.0,0.0,1.0,0
153,0,1,10,0,4,1,0,0.0,1.0,0.0,1.0,1
189,0,1,12,0,4,2,0,1.0,0.0,0.0,1.0,4
176,0,1,12,0,4,9,0,1.0,0.0,0.0,1.0,0
117,0,1,22,0,5,0,1,1.0,0.0,0.0,1.0,2
155,0,1,14,0,0,3,0,1.0,0.0,0.0,1.0,6
209,1,0,17,0,3,9,4,1.0,0.0,1.0,0.0,5
114,0,1,12,2,4,1,3,1.0,0.0,1.0,0.0,4
162,0,1,12,0,3,3,0,0.0,1.0,0.0,1.0,1
161,0,1,12,0,8,9,1,1.0,0.0,0.0,1.0,9
182,1,0,22,1,2,1,0,1.0,0.0,0.0,1.0,7
182,1,0,16,0,6,3,0,1.0,0.0,0.0,1.0,10
195,0,1,7,0,1,11,0,1.0,0.0,0.0,1.0,3
128,0,1,20,2,5,9,0,1.0,0.0,0.0,1.0,1
158,1,0,29,0,6,11,0,1.0,0.0,0.0,1.0,44
168,0,1,35,0,4,9,0,0.0,1.0,0.0,1.0,1
171,0,1,25,1,3,4,0,0.0,1.0,0.0,1.0,2
171,0,1,27,1,3,6,0,1.0,0.0,0.0,1.0,2
168,0,1,38,0,3,8,0,1.0,0.0,0.0,1.0,7
168,0,1,33,0,5,7,0,0.0,1.0,0.0,1.0,5
158,0,1,14,0,3,9,0,0.0,1.0,0.0,1.0,3
168,0,1,36,0,3,7,0,0.0,1.0,0.0,1.0,3
158,0,1,30,0,2,7,0,1.0,0.0,0.0,1.0,3
158,0,1,41,0,1,9,0,0.0,1.0,0.0,1.0,4
171,0,1,36,0,0,14,0,0.0,1.0,0.0,1.0,3
158,0,1,34,0,8,9,0,1.0,0.0,0.0,1.0,2
168,0,1,37,0,4,6,0,0.0,1.0,0.0,1.0,8
158,0,1,37,1,2,8,0,1.0,0.0,0.0,1.0,14
168,0,1,19,0,3,17,0,1.0,0.0,0.0,1.0,2
158,0,1,13,0,2,4,0,1.0,0.0,0.0,1.0,1
168,0,1,36,1,7,10,0,0.0,1.0,0.0,1.0,2
158,0,1,23,2,4,1,0,0.0,1.0,0.0,1.0,1
168,0,1,35,1,8,4,0,0.0,1.0,0.0,1.0,0
168,0,1,35,1,3,11,0,1.0,0.0,0.0,1.0,6
102,0,1,12,0,6,0,0,0.0,1.0,0.0,1.0,2
171,0,1,32,1,3,15,0,1.0,0.0,0.0,1.0,4
168,0,1,24,0,5,8,0,0.0,1.0,0.0,1.0,0
168,0,1,25,1,2,1,0,0.0,1.0,0.0,1.0,2
168,0,1,31,0,4,18,0,1.0,0.0,0.0,1.0,2
168,0,1,29,0,5,12,1,0.0,1.0,0.0,1.0,4
158,0,1,18,0,0,7,0,0.0,1.0,0.0,1.0,2
158,0,1,17,2,5,6,0,0.0,1.0,0.0,1.0,3
168,0,1,27,0,2,10,0,0.0,1.0,0.0,1.0,4
102,0,1,17,2,2,0,0,0.0,1.0,0.0,1.0,0
158,0,1,20,1,1,7,0,1.0,0.0,0.0,1.0,7
180,0,1,31,0,7,11,0,1.0,0.0,0.0,1.0,2
158,0,1,35,0,2,1,0,0.0,1.0,0.0,1.0,9
171,0,1,25,0,5,4,0,1.0,0.0,0.0,1.0,1
158,0,1,27,0,5,2,0,1.0,0.0,0.0,1.0,4
158,0,1,36,0,4,1,0,1.0,0.0,0.0,1.0,5
163,0,1,31,0,4,0,0,0.0,1.0,0.0,1.0,0
163,0,1,38,0,5,0,0,1.0,0.0,0.0,1.0,0
192,0,1,50,0,3,4,0,1.0,0.0,0.0,1.0,1
163,0,1,32,0,2,0,0,1.0,0.0,0.0,1.0,6
163,0,1,44,0,5,0,0,1.0,0.0,0.0,1.0,2
192,0,1,35,0,4,1,0,1.0,0.0,1.0,0.0,8
163,0,1,35,0,4,0,0,0.0,1.0,0.0,1.0,0
163,0,1,34,0,3,0,0,1.0,0.0,0.0,1.0,2
163,0,1,38,0,0,5,0,1.0,0.0,1.0,0.0,7
174,0,1,32,0,2,0,0,1.0,0.0,1.0,0.0,7
174,0,1,32,0,4,9,0,1.0,0.0,0.0,1.0,4
174,0,1,38,2,2,9,0,1.0,0.0,0.0,1.0,5
192,0,1,34,0,2,6,0,1.0,0.0,0.0,1.0,1
192,0,1,30,0,4,13,0,1.0,0.0,0.0,1.0,4
174,0,1,39,0,7,11,0,1.0,0.0,0.0,1.0,0
163,0,1,34,0,3,1,0,1.0,0.0,0.0,1.0,4
174,0,1,30,2,6,7,0,0.0,1.0,0.0,1.0,1
121,0,1,28,1,5,2,0,0.0,1.0,0.0,1.0,1
174,0,1,29,0,7,15,0,1.0,0.0,0.0,1.0,8
192,0,1,24,0,3,8,0,1.0,0.0,0.0,1.0,3
192,0,1,32,0,7,12,0,1.0,0.0,0.0,1.0,26
229,0,1,34,1,1,3,2,0.0,1.0,0.0,1.0,0
186,0,1,31,0,3,1,4,1.0,0.0,0.0,1.0,7
229,0,1,29,1,6,0,0,1.0,0.0,0.0,1.0,0
186,0,1,22,1,1,2,4,1.0,0.0,0.0,1.0,2
186,0,1,31,0,6,2,4,0.0,1.0,0.0,1.0,8
186,0,1,39,0,3,2,3,0.0,1.0,0.0,1.0,1
163,0,1,32,0,4,1,0,0.0,1.0,0.0,1.0,4
174,0,1,40,0,8,13,0,1.0,0.0,0.0,1.0,2
186,0,1,38,2,5,6,3,1.0,0.0,0.0,1.0,0
229,0,1,43,0,3,9,3,1.0,0.0,0.0,1.0,2
229,0,1,31,0,3,7,5,1.0,0.0,0.0,1.0,1
186,0,1,38,0,1,6,4,0.0,1.0,0.0,1.0,0
237,0,1,41,0,5,2,1,1.0,0.0,0.0,1.0,0
229,0,1,40,0,3,9,4,1.0,0.0,0.0,1.0,10
210,1,0,33,1,5,7,0,1.0,0.0,0.0,1.0,1
123,0,1,33,0,5,1,1,1.0,0.0,0.0,1.0,3
123,0,1,31,1,8,1,0,1.0,0.0,0.0,1.0,8
105,0,1,19,0,5,2,0,1.0,0.0,0.0,1.0,4
129,0,1,29,0,5,1,0,0.0,1.0,0.0,1.0,2
145,0,1,34,1,8,8,0,0.0,1.0,0.0,1.0,4
192,0,1,17,1,2,1,0,0.0,1.0,0.0,1.0,6
101,0,1,41,0,5,1,0,1.0,0.0,0.0,1.0,0
133,0,1,13,0,5,0,0,0.0,1.0,0.0,1.0,1
100,0,1,44,0,3,1,0,1.0,0.0,0.0,1.0,0
100,0,1,41,1,6,5,0,0.0,1.0,0.0,1.0,3
101,0,1,44,0,2,18,0,0.0,1.0,0.0,1.0,0
100,0,1,42,0,7,7,0,1.0,0.0,0.0,1.0,2
101,0,1,44,1,0,17,0,0.0,1.0,0.0,1.0,1
218,0,1,25,0,1,3,0,0.0,1.0,0.0,1.0,12
218,0,1,30,0,2,7,0,1.0,0.0,0.0,1.0,9
102,0,1,21,0,4,0,0,0.0,1.0,0.0,1.0,0
180,0,1,23,0,6,14,0,1.0,0.0,0.0,1.0,1
180,0,1,21,0,4,5,0,1.0,0.0,0.0,1.0,2
180,0,1,29,0,4,10,0,1.0,0.0,0.0,1.0,0
180,0,1,43,1,2,10,0,1.0,0.0,0.0,1.0,3
196,0,1,29,0,5,11,0,1.0,0.0,0.0,1.0,3
180,0,1,28,0,8,9,0,0.0,1.0,0.0,1.0,2
180,0,1,27,1,3,11,0,1.0,0.0,0.0,1.0,1
196,0,1,30,0,4,8,1,1.0,0.0,0.0,1.0,1
180,0,1,44,0,2,18,0,1.0,0.0,0.0,1.0,3
206,1,0,38,2,0,7,0,1.0,0.0,1.0,0.0,3
195,0,1,15,0,1,2,0,1.0,0.0,0.0,1.0,1
187,0,1,26,0,3,7,0,1.0,0.0,0.0,1.0,1
187,0,1,26,2,2,3,0,0.0,1.0,0.0,1.0,1
195,0,1,40,1,5,15,1,1.0,0.0,0.0,1.0,3
187,0,1,36,0,8,10,0,1.0,0.0,0.0,1.0,1
195,0,1,21,0,3,4,0,0.0,1.0,1.0,0.0,2
102,0,1,21,1,5,0,0,0.0,1.0,0.0,1.0,0
187,0,1,14,0,0,5,0,0.0,1.0,1.0,0.0,4
187,0,1,17,0,5,1,0,0.0,1.0,0.0,1.0,0
187,0,1,18,0,8,5,0,1.0,0.0,0.0,1.0,2
187,0,1,15,1,2,11,1,0.0,1.0,0.0,1.0,1
187,0,1,16,0,1,6,0,0.0,1.0,0.0,1.0,2
187,0,1,16,2,2,4,0,0.0,1.0,0.0,1.0,1
195,0,1,28,0,3,12,0,1.0,0.0,0.0,1.0,3
171,0,1,35,0,4,10,1,1.0,0.0,0.0,1.0,0
195,0,1,39,0,2,4,0,0.0,1.0,1.0,0.0,11
171,0,1,15,0,3,6,0,0.0,1.0,0.0,1.0,5
171,0,1,40,1,5,8,0,1.0,0.0,0.0,1.0,1
168,0,1,42,0,2,1,0,0.0,1.0,0.0,1.0,2
142,0,1,15,0,3,0,1,0.0,1.0,0.0,1.0,11
149,0,1,22,0,4,2,0,0.0,1.0,1.0,0.0,3
230,1,0,8,0,5,3,1,0.0,1.0,1.0,0.0,6
198,1,0,10,0,2,14,1,0.0,1.0,0.0,1.0,21
230,1,0,16,0,2,17,0,0.0,1.0,0.0,1.0,22
143,0,1,6,0,0,0,0,1.0,0.0,0.0,1.0,13
211,0,1,12,0,4,24,0,0.0,1.0,0.0,1.0,15
155,0,1,15,1,3,2,0,0.0,1.0,0.0,1.0,2
145,0,1,10,0,5,5,1,1.0,0.0,0.0,1.0,2
131,0,1,10,0,5,3,0,1.0,0.0,0.0,1.0,2
105,0,1,17,0,7,4,0,1.0,0.0,0.0,1.0,2
106,0,1,17,1,3,5,0,0.0,1.0,0.0,1.0,3
102,0,1,22,0,2,0,0,1.0,0.0,0.0,1.0,14
110,0,1,21,0,4,10,0,1.0,0.0,0.0,1.0,5
124,0,1,19,0,4,1,0,0.0,1.0,0.0,1.0,0
201,0,1,46,0,5,4,0,1.0,0.0,0.0,1.0,6
126,0,1,35,0,4,2,0,0.0,1.0,0.0,1.0,0
158,0,1,15,1,5,3,0,1.0,0.0,0.0,1.0,1
116,0,1,26,0,3,6,0,1.0,0.0,0.0,1.0,5
113,0,1,19,1,2,0,1,0.0,1.0,0.0,1.0,2
136,1,0,19,1,3,0,1,1.0,0.0,1.0,0.0,16
190,0,1,33,1,3,10,0,0.0,1.0,0.0,1.0,5
190,0,1,36,0,6,12,0,1.0,0.0,0.0,1.0,2
190,0,1,23,0,3,8,0,1.0,0.0,0.0,1.0,1
190,0,1,48,0,3,11,0,1.0,0.0,0.0,1.0,0
102,0,1,33,0,4,0,0,1.0,0.0,0.0,1.0,0
121,0,1,29,0,4,1,0,1.0,0.0,0.0,1.0,2
190,0,1,34,0,7,1,0,1.0,0.0,0.0,1.0,0
181,0,1,34,0,5,6,0,0.0,1.0,0.0,1.0,0
102,0,1,43,0,6,0,0,1.0,0.0,0.0,1.0,2
145,0,1,38,4,3,7,0,0.0,1.0,0.0,1.0,1
145,0,1,33,0,3,9,1,1.0,0.0,0.0,1.0,2
145,0,1,33,0,4,9,0,1.0,0.0,0.0,1.0,3
164,0,1,15,0,1,0,0,0.0,1.0,1.0,0.0,16
164,0,1,22,0,7,0,0,1.0,0.0,1.0,0.0,4
133,0,1,22,0,7,0,0,1.0,0.0,0.0,1.0,3
158,0,1,34,0,4,3,0,1.0,0.0,0.0,1.0,6
171,0,1,35,1,2,2,0,1.0,0.0,0.0,1.0,1
158,0,1,27,0,7,2,0,0.0,1.0,0.0,1.0,2
158,0,1,29,1,1,2,0,0.0,1.0,0.0,1.0,0
158,0,1,44,0,2,1,0,1.0,0.0,0.0,1.0,2
142,0,1,32,0,4,1,0,1.0,0.0,1.0,0.0,8
200,0,1,30,1,1,1,0,1.0,0.0,1.0,0.0,1
120,0,1,40,0,6,14,0,1.0,0.0,0.0,1.0,1
120,0,1,32,1,5,8,0,1.0,0.0,0.0,1.0,0
120,0,1,25,0,2,14,0,1.0,0.0,0.0,1.0,2
113,0,1,27,0,2,0,3,1.0,0.0,1.0,0.0,7
121,0,1,40,0,4,20,0,0.0,1.0,0.0,1.0,2
191,0,1,33,0,2,2,0,0.0,1.0,0.0,1.0,2
198,0,1,36,0,5,0,0,0.0,1.0,1.0,0.0,10
107,0,1,41,1,4,13,0,1.0,0.0,0.0,1.0,0
109,1,0,41,0,4,7,0,1.0,0.0,1.0,0.0,2
190,0,1,42,0,2,15,0,1.0,0.0,0.0,1.0,7
121,0,1,40,1,4,5,0,0.0,1.0,0.0,1.0,1
190,0,1,39,0,4,14,0,1.0,0.0,0.0,1.0,3
122,0,1,10,0,3,4,0,0.0,1.0,0.0,1.0,0
142,0,1,11,0,5,0,1,1.0,0.0,0.0,1.0,2
157,0,1,21,0,4,4,0,1.0,0.0,0.0,1.0,0
117,0,1,13,0,4,6,0,1.0,0.0,0.0,1.0,3
137,0,1,12,0,4,2,0,0.0,1.0,0.0,1.0,2
194,1,0,13,0,1,1,0,0.0,1.0,1.0,0.0,6
194,1,0,13,2,5,13,0,1.0,0.0,1.0,0.0,9
102,0,1,12,0,5,0,0,0.0,1.0,0.0,1.0,0
115,0,1,22,1,4,6,0,1.0,0.0,1.0,0.0,13
150,1,0,27,0,1,13,0,1.0,0.0,1.0,0.0,19
142,0,1,12,1,1,0,1,0.0,1.0,0.0,1.0,1
155,0,1,11,0,1,4,0,1.0,0.0,0.0,1.0,3
134,0,1,12,0,2,3,0,0.0,1.0,1.0,0.0,4
134,0,1,14,0,3,1,0,0.0,1.0,0.0,1.0,0
235,1,0,45,0,2,13,0,1.0,0.0,0.0,1.0,2
186,0,1,39,0,4,8,3,1.0,0.0,0.0,1.0,6
186,0,1,28,0,4,1,2,1.0,0.0,0.0,1.0,0
229,0,1,51,0,6,4,1,1.0,0.0,0.0,1.0,0
229,0,1,29,1,3,4,2,1.0,0.0,0.0,1.0,1
229,0,1,55,0,3,2,1,1.0,0.0,0.0,1.0,0
229,0,1,41,0,1,4,2,1.0,0.0,0.0,1.0,4
186,0,1,27,0,7,4,3,1.0,0.0,0.0,1.0,3
229,0,1,42,0,5,7,3,0.0,1.0,0.0,1.0,0
186,0,1,36,0,4,14,5,1.0,0.0,0.0,1.0,4
229,0,1,22,0,3,2,0,0.0,1.0,0.0,1.0,0
186,0,1,33,0,2,4,2,1.0,0.0,0.0,1.0,2
186,0,1,23,0,2,7,4,1.0,0.0,0.0,1.0,3
186,0,1,41,1,8,9,3,0.0,1.0,0.0,1.0,2
229,0,1,40,2,4,3,2,0.0,1.0,0.0,1.0,2
229,0,1,38,0,5,4,3,1.0,0.0,0.0,1.0,0
229,0,1,48,0,3,5,2,1.0,0.0,0.0,1.0,2
229,0,1,27,2,3,14,2,1.0,0.0,0.0,1.0,2
229,0,1,34,0,1,5,1,0.0,1.0,0.0,1.0,6
235,0,1,48,0,6,21,4,1.0,0.0,0.0,1.0,4
229,0,1,45,2,3,6,2,0.0,1.0,0.0,1.0,0
229,0,1,40,0,3,6,2,0.0,1.0,0.0,1.0,2
186,0,1,35,0,6,4,2,0.0,1.0,0.0,1.0,1
229,0,1,32,0,8,2,1,1.0,0.0,0.0,1.0,2
229,0,1,37,1,2,4,2,0.0,1.0,0.0,1.0,0
235,1,0,36,1,3,3,0,0.0,1.0,0.0,1.0,2
235,1,0,34,0,12,13,0,1.0,0.0,0.0,1.0,1
143,0,1,9,0,2,2,1,1.0,0.0,0.0,1.0,6
145,0,1,12,0,5,8,0,1.0,0.0,0.0,1.0,4
196,0,1,27,2,2,7,0,0.0,1.0,0.0,1.0,2
142,0,1,8,0,6,1,0,1.0,0.0,0.0,1.0,15
158,0,1,38,1,2,1,0,1.0,0.0,0.0,1.0,0
158,0,1,40,1,4,1,0,1.0,0.0,0.0,1.0,4
102,0,1,24,1,4,0,0,1.0,0.0,0.0,1.0,0
145,0,1,28,0,3,9,0,1.0,0.0,0.0,1.0,1
171,0,1,46,0,1,18,0,1.0,0.0,0.0,1.0,4
168,0,1,34,0,5,16,0,1.0,0.0,0.0,1.0,15
168,0,1,37,0,2,11,0,1.0,0.0,0.0,1.0,0
195,0,1,22,0,3,3,0,1.0,0.0,0.0,1.0,2
154,0,1,29,2,4,4,0,1.0,0.0,0.0,1.0,1
102,0,1,39,1,7,0,0,1.0,0.0,0.0,1.0,1
100,0,1,43,0,2,7,0,1.0,0.0,0.0,1.0,1
181,0,1,14,0,4,4,0,0.0,1.0,0.0,1.0,0
103,0,1,36,1,9,5,0,0.0,1.0,0.0,1.0,1
100,0,1,43,0,1,8,0,1.0,0.0,0.0,1.0,4
102,0,1,23,0,4,0,0,1.0,0.0,0.0,1.0,1
100,0,1,31,1,7,10,0,1.0,0.0,0.0,1.0,5
101,0,1,29,1,7,14,0,1.0,0.0,0.0,1.0,1
100,0,1,36,0,3,10,0,1.0,0.0,0.0,1.0,4
103,0,1,24,1,4,10,0,1.0,0.0,0.0,1.0,3
101,0,1,43,0,5,2,0,1.0,0.0,1.0,0.0,4
100,0,1,26,1,8,6,0,0.0,1.0,1.0,0.0,9
101,0,1,28,0,5,13,0,0.0,1.0,0.0,1.0,7
101,0,1,33,0,6,11,0,1.0,0.0,0.0,1.0,4
101,0,1,38,1,3,20,1,1.0,0.0,0.0,1.0,0
103,0,1,30,0,6,5,0,1.0,0.0,0.0,1.0,3
203,1,0,26,0,3,4,0,1.0,0.0,0.0,1.0,2
154,0,1,5,0,6,3,0,0.0,1.0,1.0,0.0,4
157,0,1,6,2,6,12,0,0.0,1.0,1.0,0.0,2
189,0,1,6,0,4,1,0,0.0,1.0,0.0,1.0,1
181,0,1,5,0,6,1,0,0.0,1.0,0.0,1.0,0
125,0,1,7,0,2,1,0,0.0,1.0,0.0,1.0,0
199,1,0,9,0,3,1,0,1.0,0.0,1.0,0.0,3
125,0,1,6,0,5,0,0,0.0,1.0,0.0,1.0,5
192,0,1,8,0,4,3,0,1.0,0.0,0.0,1.0,4
145,0,1,6,1,2,14,0,1.0,0.0,0.0,1.0,0
198,1,0,10,0,2,15,0,1.0,0.0,0.0,1.0,36
225,1,0,14,2,7,7,0,0.0,1.0,0.0,1.0,5
132,1,0,9,0,8,23,0,1.0,0.0,0.0,1.0,13
107,0,1,28,0,5,10,0,1.0,0.0,0.0,1.0,4
152,0,1,18,1,3,12,0,1.0,0.0,0.0,1.0,8
165,1,0,22,0,4,10,1,1.0,0.0,1.0,0.0,11
178,0,1,27,1,6,12,1,0.0,1.0,0.0,1.0,4
115,0,1,23,0,5,6,0,0.0,1.0,0.0,1.0,7
169,0,1,18,0,6,0,0,0.0,1.0,0.0,1.0,1
113,0,1,19,0,7,2,3,0.0,1.0,1.0,0.0,1
149,0,1,14,1,3,1,2,1.0,0.0,0.0,1.0,5
148,0,1,21,1,2,2,1,1.0,0.0,0.0,1.0,3
148,0,1,23,0,5,1,1,1.0,0.0,0.0,1.0,1
149,0,1,21,0,6,0,1,1.0,0.0,0.0,1.0,5
148,0,1,16,1,3,1,0,0.0,1.0,1.0,0.0,3
149,0,1,15,0,4,0,0,0.0,1.0,0.0,1.0,3
151,0,1,13,0,3,6,0,1.0,0.0,0.0,1.0,0
141,0,1,25,2,0,2,1,0.0,1.0,0.0,1.0,1
153,0,1,28,2,4,0,1,0.0,1.0,0.0,1.0,4
148,0,1,32,0,4,0,1,0.0,1.0,0.0,1.0,0
142,0,1,35,0,4,14,1,1.0,0.0,0.0,1.0,1
142,0,1,35,0,2,3,6,0.0,1.0,0.0,1.0,1
142,0,1,43,1,4,2,5,1.0,0.0,0.0,1.0,3
142,0,1,31,0,9,0,2,1.0,0.0,0.0,1.0,0
142,0,1,26,0,3,0,2,0.0,1.0,0.0,1.0,2
142,0,1,46,3,1,3,3,0.0,1.0,0.0,1.0,0
142,0,1,30,1,4,0,1,1.0,0.0,0.0,1.0,4
102,0,1,36,0,3,0,0,1.0,0.0,1.0,0.0,15
142,0,1,36,0,4,0,3,0.0,1.0,0.0,1.0,2
142,0,1,52,0,4,4,1,1.0,0.0,0.0,1.0,1
142,0,1,34,1,5,4,2,1.0,0.0,0.0,1.0,9
142,0,1,37,0,5,2,1,0.0,1.0,0.0,1.0,6
142,0,1,36,0,3,1,5,1.0,0.0,0.0,1.0,0
142,0,1,42,0,6,4,6,0.0,1.0,0.0,1.0,2
142,0,1,28,1,4,2,0,0.0,1.0,0.0,1.0,1
142,0,1,45,0,6,2,3,1.0,0.0,0.0,1.0,8
102,0,1,25,0,5,0,0,0.0,1.0,0.0,1.0,2
137,0,1,10,0,6,9,0,1.0,0.0,0.0,1.0,6
190,0,1,9,1,4,3,0,0.0,1.0,1.0,0.0,5
168,0,1,11,0,3,4,0,0.0,1.0,1.0,0.0,2
187,0,1,10,0,5,7,0,1.0,0.0,0.0,1.0,0
184,0,1,23,1,6,1,0,1.0,0.0,0.0,1.0,2
184,0,1,13,1,3,1,0,1.0,0.0,0.0,1.0,2
138,0,1,11,1,7,4,0,0.0,1.0,0.0,1.0,1
125,0,1,11,0,7,5,0,1.0,0.0,0.0,1.0,0
185,0,1,10,0,3,10,0,1.0,0.0,0.0,1.0,1
125,0,1,10,2,6,4,0,1.0,0.0,0.0,1.0,2
171,0,1,10,1,4,3,0,0.0,1.0,1.0,0.0,0
171,0,1,10,1,5,10,0,1.0,0.0,0.0,1.0,3
129,0,1,23,1,7,4,0,0.0,1.0,0.0,1.0,2
149,0,1,10,0,1,3,1,0.0,1.0,0.0,1.0,0
170,0,1,10,0,7,1,0,0.0,1.0,0.0,1.0,0
121,0,1,25,0,5,18,0,1.0,0.0,0.0,1.0,5
120,0,1,25,0,5,7,0,1.0,0.0,0.0,1.0,2
120,0,1,31,0,1,8,0,1.0,0.0,0.0,1.0,2
119,0,1,20,0,5,11,0,0.0,1.0,0.0,1.0,5
120,0,1,43,0,6,4,0,1.0,0.0,0.0,1.0,8
120,0,1,31,0,3,10,1,1.0,0.0,0.0,1.0,5
120,0,1,31,1,5,3,0,1.0,0.0,0.0,1.0,1
121,0,1,34,0,2,12,0,1.0,0.0,0.0,1.0,2
190,0,1,32,0,3,5,0,1.0,0.0,0.0,1.0,2
120,0,1,31,1,5,11,0,1.0,0.0,0.0,1.0,5
100,0,1,33,0,4,0,0,0.0,1.0,1.0,0.0,8
101,0,1,20,0,6,4,0,1.0,0.0,0.0,1.0,2
127,0,1,14,1,5,2,0,1.0,0.0,1.0,0.0,6
120,0,1,32,0,1,7,0,0.0,1.0,0.0,1.0,2
121,0,1,32,0,4,7,0,0.0,1.0,0.0,1.0,1
121,0,1,37,1,3,12,1,1.0,0.0,0.0,1.0,1
121,0,1,41,2,3,5,0,1.0,0.0,0.0,1.0,0
120,0,1,23,1,4,1,0,0.0,1.0,0.0,1.0,6
120,0,1,36,1,2,1,0,1.0,0.0,0.0,1.0,4
120,0,1,20,1,6,4,0,1.0,0.0,0.0,1.0,2
145,0,1,24,0,4,10,0,1.0,0.0,0.0,1.0,0
145,0,1,44,0,9,6,0,1.0,0.0,0.0,1.0,0
145,0,1,34,0,4,0,0,0.0,1.0,1.0,0.0,0
221,0,1,24,0,7,9,0,1.0,0.0,0.0,1.0,4
192,0,1,30,1,7,2,0,1.0,0.0,0.0,1.0,6
145,0,1,28,0,3,15,0,1.0,0.0,0.0,1.0,4
145,0,1,36,0,2,9,0,1.0,0.0,0.0,1.0,0
145,0,1,28,1,3,9,0,0.0,1.0,0.0,1.0,4
145,0,1,31,0,6,11,1,1.0,0.0,0.0,1.0,1
151,0,1,12,0,5,6,0,0.0,1.0,1.0,0.0,5
169,0,1,12,0,1,0,0,1.0,0.0,0.0,1.0,7
212,1,0,16,0,8,9,0,0.0,1.0,0.0,1.0,3
117,0,1,12,0,5,13,1,1.0,0.0,0.0,1.0,5
168,0,1,13,0,2,8,1,1.0,0.0,0.0,1.0,3
137,0,1,16,1,5,4,0,1.0,0.0,0.0,1.0,4
168,0,1,12,0,4,5,0,0.0,1.0,1.0,0.0,1
178,0,1,12,1,3,3,0,1.0,0.0,0.0,1.0,1
144,0,1,32,0,4,6,0,1.0,0.0,0.0,1.0,3
137,0,1,28,1,4,1,0,0.0,1.0,0.0,1.0,3
116,0,1,16,0,4,3,0,1.0,0.0,0.0,1.0,2
116,0,1,14,0,3,6,0,0.0,1.0,0.0,1.0,0
235,1,0,36,1,2,13,0,1.0,0.0,0.0,1.0,3
183,1,0,22,0,4,24,0,1.0,0.0,0.0,1.0,18
235,1,0,28,2,7,3,0,1.0,0.0,0.0,1.0,0
191,0,1,18,0,2,7,1,1.0,0.0,0.0,1.0,5
235,1,0,23,0,2,9,0,1.0,0.0,0.0,1.0,8
102,0,1,34,1,2,0,0,0.0,1.0,0.0,1.0,0
107,0,1,27,1,3,14,1,1.0,0.0,0.0,1.0,0
229,0,1,34,0,2,3,1,1.0,0.0,0.0,1.0,0
186,0,1,29,0,7,6,4,0.0,1.0,0.0,1.0,3
229,0,1,50,0,2,5,0,0.0,1.0,0.0,1.0,1
106,0,1,37,1,5,7,0,0.0,1.0,0.0,1.0,2
229,0,1,32,0,4,6,3,0.0,1.0,0.0,1.0,1
186,0,1,32,0,1,6,2,1.0,0.0,0.0,1.0,1
186,0,1,29,0,3,1,2,0.0,1.0,0.0,1.0,0
186,0,1,35,2,3,4,2,1.0,0.0,0.0,1.0,5
109,1,0,57,0,4,5,0,1.0,0.0,0.0,1.0,3
189,0,1,17,1,4,6,1,1.0,0.0,0.0,1.0,2
219,1,0,51,0,1,20,0,1.0,0.0,0.0,1.0,2
178,0,1,29,0,7,10,0,1.0,0.0,0.0,1.0,10
178,0,1,39,0,5,4,1,0.0,1.0,0.0,1.0,0
178,0,1,28,0,3,10,0,1.0,0.0,0.0,1.0,7
115,0,1,17,0,5,5,0,0.0,1.0,0.0,1.0,8
161,0,1,27,1,1,9,0,0.0,1.0,0.0,1.0,2
115,0,1,26,1,3,4,0,1.0,0.0,0.0,1.0,4
250,1,0,27,0,2,7,0,1.0,0.0,1.0,0.0,0
154,0,1,32,1,3,14,0,1.0,0.0,0.0,1.0,0
115,0,1,22,1,1,15,0,1.0,0.0,0.0,1.0,25
116,0,1,39,0,2,7,0,1.0,0.0,0.0,1.0,2
116,0,1,29,0,6,8,0,1.0,0.0,0.0,1.0,23
115,0,1,24,0,2,6,0,0.0,1.0,0.0,1.0,0
116,0,1,26,1,2,5,2,1.0,0.0,0.0,1.0,2
115,0,1,20,0,5,6,0,0.0,1.0,0.0,1.0,1
115,0,1,19,0,4,6,0,1.0,0.0,0.0,1.0,8
